cell,x1,x2,x3,x4,x5,x6,x7,x8,x9
regulatory.t,0.051414758,0.0010920394,0.019602615,-0.029955128,-0.017904155,0.022189258,-0.034995407,-0.026923962,-0.021145482
regulatory.t,0.002754801,-0.034805343,0.04170186,-0.07986819,-0.012470609,0.014039162,0.017460205,0.04520339,-0.020855319
regulatory.t,0.021466266,-0.028236229,0.041266926,-0.052303724,-0.017370913,0.04255917,-0.024262724,0.0131624,0.03641562
regulatory.t,0.08044563,-0.022607254,0.048060723,-0.03830646,-0.025967764,0.04157014,-0.053941194,0.0059283115,0.025898611
regulatory.t,0.044274606,0.007927299,0.033955693,-0.04806663,-0.026778618,0.0016820095,-0.05431625,-0.026889872,-0.04100644
regulatory.t,0.058717933,-0.030071422,0.019454582,-0.023270115,-0.005859283,0.023790538,0.012542105,-0.002727707,0.00057074975
regulatory.t,0.010626329,-0.030761536,0.041414466,-0.05925705,0.012498054,0.043220464,0.013646916,0.03571878,0.012494366
regulatory.t,0.04961599,-0.006652854,0.04088543,-0.039331943,-0.03562688,-0.032970116,-0.037486535,-0.045516536,0.016702076
regulatory.t,-0.018148495,-0.041387722,0.08915399,-0.15251826,-0.0054272288,-0.02449525,0.101556115,0.0050057187,-0.015007641
regulatory.t,0.004376401,-0.017984306,0.036583506,-0.067338355,-0.019399377,0.008903273,0.002447743,0.025968544,0.005259262
regulatory.t,0.046412453,-0.0064581893,0.022426024,-0.016529249,-0.04129836,-0.008383254,-0.060382094,0.008591626,0.04693352
regulatory.t,0.07468015,0.011722621,0.04679926,-0.027021164,-0.0013361125,0.013845471,0.006159309,-0.02081706,-0.042021412
regulatory.t,0.014250373,-0.012169481,0.049027044,-0.067644924,-0.03835686,0.03417165,-0.0021769074,0.061319537,-0.012607239
regulatory.t,0.019919856,0.0066316924,0.036951613,-0.055602107,-0.075353704,0.024067694,-0.05214054,0.018409872,-0.03974024
regulatory.t,-0.01223989,-0.025236024,0.07017408,-0.09026497,-0.036600057,0.028772648,0.017247362,0.04812449,-0.02168394
regulatory.t,0.033144612,-0.02848138,0.050880168,-0.06072574,-0.022972615,0.034359694,-0.01859836,-0.008360692,-0.008761591
regulatory.t,0.045438923,-0.019005775,0.029926572,-0.03422735,0.0065363687,0.0065178564,-0.034299765,-0.011790999,-0.015325051
regulatory.t,0.07668692,0.016648706,0.007864495,-0.0017976647,-0.02819958,0.017067479,-0.048415523,-0.030189151,-0.0050542997
regulatory.t,-0.06208193,-0.050470445,0.09510852,-0.14781737,-0.070378885,-0.03218238,0.077096246,0.07510579,0.0497535
regulatory.t,0.053001024,-0.0069069946,0.054586455,-0.04441872,-0.029620804,0.00549368,-0.04998748,-0.016816039,-0.036410294
regulatory.t,0.04841093,-0.028631682,0.018680358,-0.024580318,0.014417331,0.04252007,0.011064306,0.007894724,0.02827678
regulatory.t,0.06861739,-0.0049164486,0.049889985,-0.03833662,0.01873359,-0.0035748743,0.014533767,-0.004338151,0.010916695
regulatory.t,0.058153518,-0.0069183297,0.015581604,-0.006100144,0.013994421,0.011937793,0.0013747995,-0.015392142,0.017351378
regulatory.t,0.033713408,-0.005842118,0.036293335,-0.023523076,-0.0097092595,0.023477249,-0.020148328,-0.0091150515,0.011540221
regulatory.t,0.066041864,0.004986861,0.011119417,-0.0415812,0.013213554,0.035947684,-0.006972264,-0.04022845,-0.0020928332
regulatory.t,0.07647569,-0.00029830172,0.042786192,-0.0345439,-0.01566179,0.020893563,-0.04744959,-0.038697205,-0.032312352
regulatory.t,-0.0071866796,-0.028247243,0.05450681,-0.09234812,-0.024872689,-0.0013789249,0.012290046,0.037605323,-0.03238236
regulatory.t,0.058323637,-0.034790877,0.080549784,-0.09423488,-0.017148407,0.018967109,0.012736249,-0.006404134,-0.009629684
regulatory.t,0.030590659,-0.010637921,0.041723505,-0.037996825,-0.027535366,0.008774029,-0.051868893,0.009635846,0.014224086
regulatory.t,0.03853005,-0.009753753,0.04732022,-0.05161769,-0.0344838,-0.008023441,-0.02272377,0.011171885,0.0062353695
regulatory.t,-0.0038864645,-0.020162616,0.038449198,-0.08251508,-0.040081866,-0.0016366201,-0.026117,0.029318014,0.048177473
regulatory.t,0.03672305,0.0060672574,0.036382437,-0.034174822,-0.048824333,-0.0074049123,-0.0070268954,-0.008118874,-0.029973954
regulatory.t,0.024304852,-0.017951109,0.04081144,-0.05006108,0.016601255,0.042104032,0.009916938,0.004942508,0.0009615909
regulatory.t,-0.066601455,-0.047335807,0.09676872,-0.17761537,-0.08338496,-0.055278312,0.07198663,0.12669002,-0.008886111
regulatory.t,0.05340155,-0.012866322,0.020094171,-0.045290183,-0.018310698,0.0036868257,-0.021864029,-0.020939682,0.014260401
regulatory.t,-0.008418066,-0.02048459,0.07530893,-0.08952502,-0.032035198,-0.0053835255,0.020273065,0.017178454,-0.014289716
regulatory.t,0.09455474,0.014558418,0.033544216,-0.016849635,-0.0026689619,0.015525639,-0.062382564,-0.014328149,-0.025635045
regulatory.t,0.082864694,-0.0041191424,0.0229717,0.001806647,0.00014986376,0.011564678,-0.047655374,-0.017249411,0.055654246
regulatory.t,0.03685908,-0.0075724944,0.027742801,-0.044906516,0.01068014,0.04620137,-0.014078114,-0.0019524496,0.0033805054
regulatory.t,-0.03527122,-0.033382583,0.06397884,-0.11942483,-0.028976126,-0.027695747,0.047200333,0.041780222,-0.00027261375
regulatory.t,0.04746908,-0.009240495,0.017006716,-0.01511491,0.00086090923,0.053468063,0.0003892031,0.030718427,0.029096268
regulatory.t,0.047779728,-0.022507679,0.045171242,-0.061952528,0.001975344,0.010242985,0.0072277463,0.032885015,-0.0007188945
regulatory.t,0.016601179,-0.028480817,0.055255618,-0.07828036,-0.047207832,0.03474949,0.017474642,0.07942835,-0.04418076
regulatory.t,0.05186963,-0.009566709,0.025555007,-0.03111409,-0.012013196,0.024360688,0.0010829562,-0.010837633,-0.02096516
regulatory.t,0.038297914,-0.014799666,0.03931962,-0.032158937,-0.030456316,0.00055023195,-0.04028838,0.004059028,-0.030876381
regulatory.t,-0.0057940814,-0.032782648,0.03570988,-0.061935585,-0.01690745,0.020075941,0.022647109,0.037551712,-0.0035408214
regulatory.t,0.04698231,-0.029764954,0.05426632,-0.08029588,-0.0006444032,0.032188017,0.010161019,0.039663795,-0.021523055
regulatory.t,-0.020745417,-0.036057685,0.056779485,-0.109809056,-0.05992526,0.025840882,0.02659397,0.07015728,-0.01820757
regulatory.t,0.056108173,-0.0036861817,0.03619,-0.012103945,-0.020441666,-0.010887053,-0.060369797,-0.027655182,0.042984605
regulatory.t,0.03998439,-0.008074071,0.04587889,-0.018704511,-0.041143212,0.0065550627,-0.07297141,-0.009507117,-0.04906385
regulatory.t,0.038768243,-0.0067525166,0.043431513,-0.038614873,-0.0050099753,0.01994654,-0.011799748,-0.008108819,-0.024834651
regulatory.t,0.02972222,0.007244434,0.05225546,-0.01991445,-0.0149926515,-0.0022961134,-0.006962464,-0.016273849,-0.050758548
regulatory.t,0.10422178,0.003518106,0.025008248,0.009527312,-0.0046578515,-0.0070079267,-0.038256917,-0.014717486,0.012042044
regulatory.t,-0.013385879,-0.039356228,0.042748842,-0.08340028,-0.027759528,8.713483e-5,0.025152521,0.007493633,0.00069918286
regulatory.t,0.029325465,-0.029011697,0.031905234,-0.054515667,-0.020998081,0.016617062,0.00049768714,0.03420117,0.02744872
regulatory.t,0.0073470105,-0.020491214,0.03335571,-0.03364535,-0.01781495,0.0148128485,-0.05314555,-0.00026176055,0.010556671
regulatory.t,0.012874907,-0.016213583,0.0580505,-0.076359704,-0.049967643,-0.009817778,0.0090007605,0.019462239,-0.07037851
regulatory.t,0.02027609,-0.009750424,0.053150013,-0.04067371,-0.02944512,-0.022931013,-0.023244195,-0.028472709,0.030468928
regulatory.t,0.04695982,-0.010401784,0.03643152,-0.036372036,-0.034893468,-0.014719393,-0.030072592,-0.017000742,0.0011051788
regulatory.t,-0.0045773443,-0.036106516,0.060684126,-0.10029352,-0.038850978,0.004981911,-0.008951497,0.029710134,-0.0045332867
regulatory.t,0.05542962,-0.007840211,0.056857277,-0.0448242,-0.051950276,-0.03349549,-0.0639724,-0.04405852,-0.024734277
regulatory.t,0.043968268,0.0066585946,0.03006112,-0.015007664,0.017569752,0.02998327,0.009592428,0.02087899,-0.014381728
regulatory.t,0.03312205,-0.016998302,0.024602398,-0.03713215,-0.020172868,0.017614285,-0.0068090316,0.021843234,0.0005657121
regulatory.t,0.06780044,-0.017404638,0.0364349,-0.030663474,0.035729483,0.037327744,-0.009192107,-0.032754023,0.016434949
regulatory.t,-0.017028034,-0.020805277,0.061787963,-0.09231985,-0.052904155,-0.011420339,0.04998307,0.04621627,-0.009446828
regulatory.t,0.034858245,-0.009656987,0.039755717,-0.03701574,-0.0046888897,-0.005125422,-0.0026206183,-0.02638365,0.010951796
regulatory.t,0.08476256,0.0017822386,0.042727787,-0.02879164,0.052475404,0.04076249,0.008363678,-0.031208567,-0.048515778
regulatory.t,0.04125389,-0.009900434,0.021880677,-0.023726976,-0.020402825,0.01656484,-0.01224883,0.02429534,0.021592505
regulatory.t,0.052814238,-0.013390937,0.043464568,-0.044315252,-0.010508045,0.013988712,-0.035499252,-0.009913665,-0.014316649
regulatory.t,0.02645214,-0.014642694,0.028067604,-0.03398489,-0.022878941,0.020946361,-0.037922535,0.009800085,-0.020489054
regulatory.t,0.051707976,-0.007457828,0.016835017,-0.022943214,0.0041160933,0.020759765,-0.0048776837,-0.014241146,-0.008882754
regulatory.t,0.010700215,-0.022434,0.05885649,-0.06644468,-0.020221785,0.0059051123,-0.018016463,-0.007277065,-0.03354668
regulatory.t,0.021292895,-0.022978125,0.051348243,-0.07500745,-0.01617982,-0.024079196,0.0019695666,-0.00013070155,0.013657553
regulatory.t,0.07212349,-0.023246361,0.01588954,-0.01993162,0.053718966,0.044873357,0.015108509,0.012232664,0.021093328
regulatory.t,0.09175195,0.006827577,0.025631346,0.0069662174,0.017385453,0.043926578,-0.026981488,-0.007865208,0.0010263723
regulatory.t,0.038766306,-0.0029055271,0.042030465,-0.04770181,-0.012142569,0.0077991067,-0.011874744,0.012727384,-0.04367241
regulatory.t,0.055855703,-0.0107240435,0.027701981,-0.022802241,0.021148663,0.025531214,0.013213117,0.013621781,0.02388443
regulatory.t,0.047491755,-0.0154381255,0.04843801,-0.065771826,-0.026609631,0.00031261396,-0.023788787,-0.0051604076,-0.029093187
regulatory.t,0.07212128,-0.022215566,0.036615454,-0.057729743,-0.025380624,0.055259064,-0.025989458,-0.011088049,-0.07130616
regulatory.t,-0.0076351804,-0.033556856,0.093423985,-0.11408426,-0.059741613,0.0048591364,0.03660015,0.08349945,-0.005152614
regulatory.t,0.026972797,-0.014655881,0.053292207,-0.05013404,-0.012584912,0.02770011,-0.0036832562,0.0016973922,-0.02270647
regulatory.t,0.0026173934,-0.031810123,0.038498644,-0.06467124,-0.0072849947,0.04329211,-0.008438637,0.037383635,0.022011831
regulatory.t,0.04985908,-0.016851883,0.03269915,-0.0191823,0.012660556,0.0226625,0.0044869543,-0.00064635696,0.015982661
regulatory.t,-0.01763389,-0.0423561,0.06651247,-0.11614023,-0.058853578,0.00791328,0.027704347,0.058869455,-0.0331299
regulatory.t,0.04127954,-0.019320974,0.030785061,-0.03320924,0.009809627,0.035212025,0.0051716724,-0.009880602,-0.020462565
regulatory.t,0.046484787,0.003187025,0.029198674,-0.031679247,-0.030045824,0.0037695393,-0.033485748,-0.010760341,0.009574156
regulatory.t,-0.005383391,-0.03126824,0.06760844,-0.10912656,-0.051029723,0.001979218,0.025530247,0.03642899,0.004856646
regulatory.t,0.06829098,-0.023888614,0.030092862,-0.030790756,-0.014659049,0.0045968355,-0.038352072,-0.001193366,0.039763577
regulatory.t,0.020189483,-0.040399726,0.062370196,-0.091455214,-0.052486118,-0.007953432,0.012878478,0.012139855,-0.0027949058
regulatory.t,0.060866985,-0.0029928298,0.06318002,-0.057189483,-0.05781326,-0.015487517,-0.071934134,-0.008147478,0.030676674
regulatory.t,0.07126447,0.01153485,0.0117717,-0.011532268,-0.008858757,0.004735756,-0.03529969,-0.016582526,-0.042637568
regulatory.t,0.022000065,-0.01243588,0.032763906,-0.048303295,-0.032868624,0.01366772,-0.029647814,0.029120745,0.05178062
regulatory.t,0.054724645,-0.0013462317,0.031446572,-0.021988219,-0.0051371865,0.04718431,0.0011647614,-0.0010530135,-0.042186305
regulatory.t,0.07558699,-0.0020483243,0.035701644,-0.008199426,0.0075398157,0.041778665,0.00264187,0.0037392331,-0.054374766
regulatory.t,0.07564719,-0.0049069007,0.026784526,0.015764492,0.022280967,0.025381029,-0.043151315,-0.019444566,0.03224221
regulatory.t,0.034600288,0.02277882,0.015809087,-0.020484233,-0.01134841,-0.008232445,-0.043575905,-0.04042781,-0.010337067
regulatory.t,-0.0030480018,-0.02050106,0.049768608,-0.076311156,-0.00885071,0.016739847,0.016556721,0.040446423,-0.029403508
regulatory.t,0.03871077,-0.015004977,0.034472715,-0.04536648,-0.030109182,-0.025509806,-0.044477675,-0.0067716003,0.01523257
regulatory.t,0.06709582,-0.006889619,0.025476588,-0.0015410023,-0.035412624,0.00055845553,-0.04573959,-0.042558625,-0.030694919
regulatory.t,0.07832859,-0.029126305,0.06575529,-0.07266842,-0.0015306683,0.035820574,0.009217581,-0.005752971,-0.027831167
regulatory.t,0.038849644,-0.012078198,0.041184258,-0.046634637,-0.0013714717,0.020250043,0.0015024149,0.0040507275,-0.030458828
regulatory.t,0.012264326,-0.041712377,0.049315687,-0.053212114,-0.014613105,0.022298109,-0.041902903,-0.00083802885,-0.013126066
regulatory.t,0.06395453,-0.0025271901,0.009138915,-0.029531024,0.0049938923,0.020751627,-0.02578718,-0.0033293748,-0.027144272
regulatory.t,0.026160415,-0.020001357,0.083991215,-0.09211429,-0.04408566,-0.0120690325,-0.016284784,-0.025765797,0.009996285
regulatory.t,0.0075095342,-0.040042028,0.069878176,-0.10091497,-0.04448165,-0.012642136,0.04189824,0.043891907,-0.037258998
regulatory.t,0.01852138,-0.014839653,0.03633234,-0.052813422,-0.052477054,-0.012026469,-0.0026537732,0.03291473,0.0022860018
regulatory.t,0.06079918,0.016197154,-0.0020761343,0.00010917044,-0.0012839194,0.013689618,-0.035564624,-0.0036248863,0.017301232
regulatory.t,-0.03565912,-0.04573889,0.078729056,-0.1307549,-0.056287535,0.020776056,0.033288226,0.10525514,-0.029161634
regulatory.t,0.0012862381,-0.03714912,0.05758844,-0.09607988,-0.037850056,-0.010776922,0.031175584,0.03853248,-0.01345303
regulatory.t,0.063376985,-0.018121088,0.047398735,-0.032062702,0.024242725,0.04561004,0.0074905143,0.0055043073,-0.040558137
regulatory.t,-0.01262331,-0.03399186,0.05061491,-0.08258972,-0.044470098,-0.022545675,0.020195575,-0.003065552,0.000338685
regulatory.t,0.06290789,-0.019358644,0.023508228,-0.025493098,0.0028248064,0.031222992,-0.01944088,0.018589238,0.029406143
regulatory.t,0.033289496,-0.013138177,0.06055381,-0.05473934,-0.043647572,-0.01972177,-0.024958128,0.0022391018,-0.05820869
regulatory.t,0.046412215,-0.0124376975,0.017432647,-0.028117275,0.03379907,0.022482244,0.019275252,-0.008615688,-0.016449647
regulatory.t,0.044437047,-0.031589672,0.035693184,-0.036975715,0.004467542,0.03130518,-0.004159635,0.056213036,0.019866813
regulatory.t,0.050954577,-0.016784132,0.024269406,-0.04003135,-0.0013046417,0.05067949,-0.015520471,-0.0004949023,0.036224782
regulatory.t,0.019439215,0.0011926426,0.052413065,-0.07697622,-0.042344533,-0.012758434,0.028473124,-0.0062273536,-0.021139732
regulatory.t,0.061856244,-0.012475218,0.024381682,-0.037368864,0.037995398,0.032025013,7.727755e-5,-0.010615133,-0.031535853
regulatory.t,0.055044267,0.00347234,0.062048517,-0.043081965,-0.042669877,-0.012028105,-0.038862973,-0.00861049,-0.022674514
regulatory.t,0.05735645,-0.01670378,0.023328096,-0.032579493,0.03301788,0.036463264,0.016318383,0.013889029,0.03475925
regulatory.t,0.022304438,-0.012680891,0.058100425,-0.04475148,-0.024181534,0.008933812,-0.030942356,-0.010865341,0.02018128
regulatory.t,0.07511817,-0.017510524,0.025742326,-0.012704049,0.012653156,0.010758922,-0.01451371,-0.0055753593,0.03661239
regulatory.t,0.041981112,-0.011502925,0.056319136,-0.04566483,-0.003732593,-0.025561545,-0.032003418,-0.018336019,-0.046741407
regulatory.t,0.065567896,0.0017219352,0.016315077,-0.0011977284,0.024801036,0.02955451,-0.014066306,-0.010269955,-0.004871822
regulatory.t,0.050572883,-0.023364626,0.044521164,-0.053524677,0.012618744,0.022866508,0.023957314,0.0010770849,-0.024445925
regulatory.t,0.049434617,-0.019977951,0.022091253,-0.032225683,0.02375677,0.010796543,-0.004797518,-0.016559273,0.015458462
regulatory.t,0.010301101,0.016614204,0.016565472,0.017921275,-0.03849151,-0.0059353043,0.001997868,0.004728707,-0.05283955
regulatory.t,0.039576013,-0.008929324,0.025833067,-0.043014504,0.007061858,0.013069625,-0.01564313,0.012861509,0.019787954
regulatory.t,0.0021342232,-0.048721116,0.043178905,-0.046316884,-0.018640444,0.007112962,-0.035286035,-0.028935732,0.040959388
regulatory.t,0.044866733,-0.01072694,0.015917165,-0.024516115,0.0143834045,0.046394553,-0.014342233,0.024247294,-0.01344918
regulatory.t,0.07767613,-0.010219148,0.04305075,-0.018432396,-0.034288935,-0.016815176,-0.057710107,-0.057926,0.0317473
regulatory.t,0.054196063,-0.018306173,0.0063257418,-0.0089738695,0.027180033,0.01931023,-0.013156071,-0.012179775,0.017515581
regulatory.t,0.05161224,-0.015977269,0.044369202,-0.025799671,-0.001180714,-0.0046166205,-0.038143884,-0.019976119,0.06462306
regulatory.t,0.0515873,-0.0391646,0.059422,-0.07646961,-0.007856446,0.038813796,0.0018872245,-0.00072778855,-0.01663358
regulatory.t,0.033294395,-0.019079395,0.046666656,-0.04466155,0.01375873,0.02635829,0.01241712,0.007485455,-0.0403013
regulatory.t,0.037136834,-7.7401506e-5,0.031548973,-0.024095416,0.010266703,0.031775393,0.017237008,0.0077847824,-0.020433549
regulatory.t,0.02262582,-0.027168585,0.05419362,-0.07355561,-0.038337816,-0.010322774,-0.06518855,-0.020812178,-0.0031010902
regulatory.t,0.06430627,-0.030652635,0.049214195,-0.022723988,-0.034343876,-0.003496822,-0.063529775,-0.022186412,0.012096136
regulatory.t,0.020871382,-0.03253961,0.05226181,-0.07028156,-0.029733226,0.030709192,0.0050253384,0.038418826,-0.004071805
regulatory.t,0.0038919204,-0.029417526,0.0386866,-0.055275083,-0.039120443,-0.0034246931,0.026677003,0.033625886,0.02371648
regulatory.t,0.050260425,-0.022213459,0.05328996,-0.05871541,0.025946379,0.02788938,0.027157469,-0.0019412724,0.026018037
regulatory.t,0.06563335,-0.007634695,0.022092178,-3.4971497e-5,-0.036499042,-0.017616002,-0.060632374,-0.019194838,0.014783548
regulatory.t,0.038174957,0.003112709,0.040378008,-0.06152943,-0.04924928,-0.02837941,-0.042914677,-0.017795883,0.0221185
regulatory.t,0.043538615,-0.015619638,0.059606683,-0.07098762,-0.041011147,-0.0086002005,-0.026845058,0.007056647,-0.017834814
regulatory.t,0.054534014,-0.020541878,0.036649115,-0.030970123,0.034578886,-0.0007874655,0.02111944,0.015627163,0.003516189
regulatory.t,0.038750015,-0.017547999,0.04251623,-0.032329075,-0.0015038175,0.027090292,-0.050546292,-0.012365711,-0.0023594955
regulatory.t,0.057799555,-0.011590234,0.03987775,-0.022016814,-0.011572119,-0.008308484,-0.045333434,-0.05048711,-0.04643323
regulatory.t,0.055876367,0.0017719363,0.044834882,-0.010465182,0.009895818,0.030302765,0.003699033,-0.008464768,-0.02904687
regulatory.t,0.013006723,-0.0389663,0.05961539,-0.08638629,-0.04345573,0.024851425,-0.041256696,0.012304718,-0.016438892
regulatory.t,0.043095905,-0.011798723,0.03767358,-0.041756548,-0.033251993,-0.005732545,-0.03186612,0.0071471175,0.056444705
regulatory.t,0.034842093,-0.000810607,0.041935675,-0.05750697,-0.017935667,-0.00056442886,-0.04403214,-0.024633693,-0.041282665
regulatory.t,0.032166123,-0.015365325,0.027294908,-0.03108484,0.003397963,0.026363418,-0.013619907,0.012407348,0.016719244
regulatory.t,-0.017110314,-0.030699281,0.059614737,-0.098458745,-0.02074642,-0.0318975,0.039781272,0.027218418,-0.009394955
regulatory.t,0.061096653,-0.019507766,0.04500892,-0.037684046,-0.044911776,-0.0099994335,-0.07497002,-0.042489994,0.01959231
regulatory.t,0.026008006,-0.020049114,0.06523533,-0.062089566,-0.014707122,-0.018069694,-0.015618716,-0.005988552,-0.011582706
regulatory.t,0.045032613,0.0020078488,0.05350925,-0.03364975,-0.022991156,-0.008609917,-0.05888737,-0.01794964,-0.029607225
regulatory.t,0.0074517867,-0.02387188,0.047576472,-0.06363106,-0.07101888,-0.005193205,-0.011132897,0.015200155,0.0049741156
regulatory.t,0.013535539,-0.03538458,0.060164254,-0.06668301,-0.05146369,-0.009956916,-0.025919579,0.0011632742,-0.024188777
regulatory.t,0.017421078,-0.014576811,0.04315429,-0.048275623,-0.025168229,-0.0021910612,-0.0071048182,-0.03368105,-0.031081295
regulatory.t,-0.0027783164,-0.0132719735,0.0445462,-0.057600003,-0.046130054,0.020330902,-0.0017048625,0.03792285,0.017878283
regulatory.t,0.024431802,-0.018196698,0.03667543,-0.047830053,-0.043942116,-0.004252446,-0.035220508,-0.030219981,-0.008816929
regulatory.t,0.048840206,-0.005829491,0.039518658,-0.028485088,0.019694127,0.01935709,-0.0042794375,-0.0031351694,0.0031707415
regulatory.t,0.013308554,-0.035688553,0.0529423,-0.07785823,-0.07232643,-0.005527945,-0.03104346,0.025879458,0.040348347
regulatory.t,0.045024674,-0.015458075,0.011724088,-0.02808062,0.01256129,0.056619033,-0.011761591,0.022240039,0.03798743
regulatory.t,-0.08027626,-0.03821977,0.10851121,-0.21485327,-0.017660653,-0.1320244,0.15659742,0.045053266,0.021851733
regulatory.t,0.03319929,-0.016130108,0.050431985,-0.06254661,-0.05848731,0.006995058,-0.06935113,-0.018433675,-0.050208222
regulatory.t,-0.031108538,-0.038471047,0.064958304,-0.10818046,-0.058505364,-0.023283206,0.046109095,0.0253776,-0.06266676
regulatory.t,-0.028286586,-0.046007417,0.053893365,-0.09891402,-0.046894148,-0.028016835,0.018167563,0.04475588,0.031061068
regulatory.t,0.050400786,-0.007621322,0.03277073,-0.04823629,-0.006921183,0.018730976,0.009227592,0.0013844379,-0.0616527
regulatory.t,-0.0022705074,-0.02038878,0.034141634,-0.06362424,-0.02942134,0.001590193,0.0070079467,0.037984278,0.020033924
regulatory.t,-0.034063358,-0.023323778,0.07380716,-0.1260719,-0.07142301,-0.03037029,0.0068036937,0.04785498,-0.016002087
regulatory.t,-0.03157459,-0.03845937,0.059574127,-0.117684536,-0.046729453,0.0052567543,0.02197121,0.048727497,0.0167481
regulatory.t,-0.009242046,-0.02305176,0.08027059,-0.090403825,-0.048679154,0.011731996,0.002407172,0.02062858,-0.046432957
regulatory.t,0.063484214,0.017158441,0.023576332,0.003583021,-0.01889697,0.0076495535,-0.037195224,-0.0075742495,-0.0558825
regulatory.t,-0.00014601446,-0.03231701,0.073650725,-0.098553024,-0.048989598,0.0015740907,0.02810223,0.018911662,-0.02274778
regulatory.t,0.055403493,-0.015790489,0.008688481,-0.01146455,0.012509827,0.0337584,-0.012403185,0.034588255,0.04567176
regulatory.t,-0.04237087,-0.03791786,0.07967388,-0.14331505,-0.051598523,-0.0011040764,0.09472172,0.055249646,-0.06939426
regulatory.t,0.039452225,5.4104887e-5,0.021017058,-0.020354928,-0.020185709,0.0067226915,-0.017677153,-0.023535648,0.017301628
regulatory.t,0.00987531,0.00960976,0.034014944,-0.03647196,-0.058199055,-0.013982608,-0.049057763,-0.012259289,-0.046924997
regulatory.t,0.00614691,-0.016775852,0.06118086,-0.076033846,-0.042616352,0.00978137,-0.018304117,0.025109835,-0.015204655
regulatory.t,0.010852812,-0.021536017,0.055413336,-0.07730559,-0.04003659,-0.0010362364,7.847659e-5,-0.016462408,-0.04337839
regulatory.t,0.07344407,0.011980452,0.0400037,-0.019539358,-0.028701998,-0.0011552038,-0.061701324,-0.05043209,-0.04253461
regulatory.t,0.045992512,-0.027650364,0.031197358,-0.02003269,-0.03045345,0.0047890684,-0.020548495,-0.0011275758,-0.027588474
regulatory.t,0.0151753,-0.008292113,0.051587887,-0.040955625,-0.033567425,-0.0129340105,-0.025742512,0.007211794,0.017857851
regulatory.t,0.052378386,-0.0082048625,0.02192531,-0.049430277,-0.0024443646,0.053562284,-0.0063859303,0.04645028,0.020412985
regulatory.t,0.028621346,-0.033584066,0.03342107,-0.036017414,-0.0021232455,-0.023943955,-0.035386,-0.041945297,0.035172258
regulatory.t,-0.0334656,-0.04233483,0.09617007,-0.13525434,-0.05911879,-0.047307804,0.046601098,0.0057388097,-0.016627224
regulatory.t,0.009694965,-0.015838135,0.049959764,-0.050887443,-0.023139505,0.013931712,-0.0025378242,0.027902452,0.0019027123
regulatory.t,-0.063713685,-0.05727151,0.074438766,-0.14391546,-0.04278655,-0.025955534,0.08595293,0.050481804,0.016959343
regulatory.t,0.029351829,-0.008278134,0.02482853,-0.041211266,-0.025259113,0.027713317,-0.062195614,-0.03331637,-0.024726449
regulatory.t,0.04398509,-0.0118574705,0.03800922,-0.04348161,0.0074552437,0.038590714,-0.015107076,0.024139125,0.034408696
regulatory.t,0.00880607,-0.026944438,0.059516013,-0.07605381,-0.029964788,0.016425807,0.016451852,0.03719405,-0.005025561
regulatory.t,0.04459974,-0.011325833,0.011040739,-0.005801438,0.008772258,0.029858962,0.0076628,0.014973015,0.021251677
regulatory.t,0.045291785,-0.02294043,0.062200844,-0.044356953,-0.018782085,0.022276957,-0.011029639,0.019524543,0.028454574
regulatory.t,0.011522061,-0.023638327,0.0570246,-0.08605641,-0.028993512,0.011940248,0.031199137,0.039068386,-0.0023800186
regulatory.t,-0.012382832,-0.03160642,0.06269536,-0.086139254,-0.014259623,0.02043479,-0.00977713,0.026117908,-0.029175388
regulatory.t,-0.016792106,-0.030998113,0.05359983,-0.07576002,-0.051143523,0.039279617,0.014800367,0.059647392,0.02164214
regulatory.t,0.08810339,0.004447952,0.05734227,-0.02666125,-0.017056799,0.0076524424,-0.040636044,-0.06099155,-0.07093485
regulatory.t,0.0487883,-0.0312015,0.059278585,-0.058255624,-0.033573467,0.031825095,-0.041796044,0.0045186165,-0.009449112
regulatory.t,0.06240295,-0.015347688,0.04655911,-0.048891433,-0.00980977,0.0077431574,-0.04233413,-0.029366743,0.018456059
regulatory.t,0.02133238,-0.013339079,0.052834604,-0.05702845,-0.028831173,0.0105246175,-0.0031510508,-0.00093413884,-0.05098435
regulatory.t,0.03147268,-0.018275157,0.042531174,-0.059656274,0.03956121,0.015922084,0.022488128,-0.020644795,-0.016222646
regulatory.t,0.013809128,-0.005577547,0.030334815,-0.04894188,-0.028689966,0.021974318,-0.04744372,-0.007405757,-0.032217596
regulatory.t,-0.023509886,-0.039805178,0.049541947,-0.09616381,-0.053406645,0.02068246,0.035696425,0.07493594,-0.03983507
regulatory.t,0.040652532,-0.011131656,0.045907658,-0.051162735,-0.05006259,0.011187013,-0.048776813,-0.021934647,0.0070703467
regulatory.t,0.039429102,-0.024480997,0.061163645,-0.05769824,-0.004767592,0.0017941886,-0.02784013,-0.017042676,0.05537689
regulatory.t,0.05577657,-0.021196721,0.011858534,-0.0041720513,-0.00063963386,0.021307431,-0.003894526,0.0023814572,0.008062868
regulatory.t,-0.011855617,-0.024707379,0.06394948,-0.0850156,-0.037717324,0.025375556,0.005970512,0.018196246,-0.033336215
regulatory.t,-0.009139731,-0.04516532,0.06888321,-0.10899373,-0.04613379,0.002131918,0.0013629769,0.024953801,0.01192353
